,generation,fitness
0,1,0
1,1,0
2,1,0
3,1,0
4,1,248
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
12,1,0
13,1,0
14,1,0
15,1,0
16,1,0
17,1,0
18,1,0
19,1,248
20,2,248
21,2,248
22,2,552
23,2,248
24,2,248
25,2,0
26,2,248
27,2,248
28,2,248
29,2,72
30,2,552
31,2,0
32,2,248
33,2,248
34,2,248
35,2,248
36,2,248
37,2,248
38,2,248
39,2,248
